timestamp,request_count_mean,request_count_std,request_count_min,request_count_max,request_count_slope,request_count_spike,latency_jitter_ms_mean,latency_jitter_ms_std,latency_jitter_ms_min,latency_jitter_ms_max,latency_jitter_ms_slope,latency_jitter_ms_spike,cpu_burn_ms_mean,cpu_burn_ms_std,cpu_burn_ms_min,cpu_burn_ms_max,cpu_burn_ms_slope,cpu_burn_ms_spike,memory_leak_bytes_mean,memory_leak_bytes_std,memory_leak_bytes_min,memory_leak_bytes_max,memory_leak_bytes_slope,memory_leak_bytes_spike,label
2025-12-27T10:45:18.608581,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:25.646196,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:32.708453,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:39.752795,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:46.831044,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:45:53.893713,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:00.955543,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:08.012925,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:15.090785,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:22.154046,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:29.210449,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:36.279120,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:43.343086,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:50.409798,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:46:57.484553,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:04.520959,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:11.564801,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:18.660933,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:25.726782,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:32.794543,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:39.865164,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:46.907563,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:47:53.945729,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:48:01.005493,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:48:08.055801,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:48:15.104316,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:53:55.770017,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:54:02.846333,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:54:09.897666,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:54:16.979700,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:54:24.034473,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:54:31.088139,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
